Pretrained model,Lower Bound,Upper bound,Scaling,Number of features,Accuracy Score,F1 Score,Cohens Kappa Score
resnet50,0,39,MinMax,1283,0.4019138755980861,0.3864456800179434,0.0965522011273644
resnet50,0,39,Standardization,1856,0.5406698564593302,0.5311151258889102,0.30333333333333334
resnet50,0,39,MinMax,1186,0.4019138755980861,0.3864456800179434,0.0965522011273644
resnet50,0,39,MinMax,1395,0.4019138755980861,0.3864456800179434,0.0965522011273644
resnet50,0,39,Standardization,1171,0.5406698564593302,0.5311151258889102,0.30333333333333334
resnet50,0,39,Standardization,1798,0.5406698564593302,0.5311151258889102,0.30333333333333334
resnet50,0,39,MinMax,1305,0.4019138755980861,0.3864456800179434,0.0965522011273644
resnet50,0,39,Standardization,1425,0.5406698564593302,0.5311151258889102,0.30333333333333334
resnet50,0,39,Standardization,1790,0.5406698564593302,0.5311151258889102,0.30333333333333334
resnet50,0,39,Standardization,1477,0.5406698564593302,0.5311151258889102,0.30333333333333334
resnet50,0,39,Standardization,1525,0.5406698564593302,0.5311151258889102,0.30333333333333334
resnet50,0,39,Standardization,1591,0.5406698564593302,0.5311151258889102,0.30333333333333334
resnet50,0,39,Standardization,1843,0.5406698564593302,0.5311151258889102,0.30333333333333334
resnet50,0,39,Standardization,1296,0.5406698564593302,0.5311151258889102,0.30333333333333334
resnet50,0,39,Standardization,1618,0.5406698564593302,0.5311151258889102,0.30333333333333334
resnet50,0,39,MinMax,1577,0.4019138755980861,0.3864456800179434,0.0965522011273644
resnet50,0,39,MinMax,1689,0.4019138755980861,0.3864456800179434,0.0965522011273644
resnet50,0,39,Standardization,1864,0.5406698564593302,0.5311151258889102,0.30333333333333334
resnet50,0,39,MinMax,1661,0.4019138755980861,0.3864456800179434,0.0965522011273644
resnet50,0,39,Standardization,1748,0.5406698564593302,0.5311151258889102,0.30333333333333334
resnet50,0,39,MinMax,1053,0.4019138755980861,0.3864456800179434,0.0965522011273644
resnet50,0,39,Standardization,1369,0.5406698564593302,0.5311151258889102,0.30333333333333334
resnet50,0,39,Standardization,1178,0.5406698564593302,0.5311151258889102,0.30333333333333334
resnet50,0,39,MinMax,1746,0.4019138755980861,0.3864456800179434,0.0965522011273644
resnet50,0,39,MinMax,1452,0.4019138755980861,0.3864456800179434,0.0965522011273644
resnet50,0,39,MinMax,1372,0.4019138755980861,0.3864456800179434,0.0965522011273644
resnet50,0,39,Standardization,1258,0.5406698564593302,0.5311151258889102,0.30333333333333334
resnet50,0,39,MinMax,1240,0.4019138755980861,0.3864456800179434,0.0965522011273644
resnet50,0,39,MinMax,1707,0.4019138755980861,0.3864456800179434,0.0965522011273644
resnet50,0,39,MinMax,1553,0.4019138755980861,0.3864456800179434,0.0965522011273644
resnet50,0,39,MinMax,1729,0.4019138755980861,0.3864456800179434,0.0965522011273644
resnet50,0,39,MinMax,1638,0.4019138755980861,0.3864456800179434,0.0965522011273644
resnet50,0,39,Standardization,1595,0.5406698564593302,0.5311151258889102,0.30333333333333334
resnet50,0,39,MinMax,1383,0.4019138755980861,0.3864456800179434,0.0965522011273644
resnet50,0,39,Standardization,1281,0.5406698564593302,0.5311151258889102,0.30333333333333334
resnet50,0,39,MinMax,1833,0.4019138755980861,0.3864456800179434,0.0965522011273644
resnet50,0,39,Standardization,1029,0.5406698564593302,0.5311151258889102,0.30333333333333334
resnet50,0,39,MinMax,1369,0.4019138755980861,0.3864456800179434,0.0965522011273644
resnet50,0,39,Standardization,1083,0.5406698564593302,0.5311151258889102,0.30333333333333334
resnet50,0,39,Standardization,1357,0.5406698564593302,0.5311151258889102,0.30333333333333334
resnet50,0,39,MinMax,1150,0.4019138755980861,0.3864456800179434,0.0965522011273644
resnet50,0,39,Standardization,1657,0.5406698564593302,0.5311151258889102,0.30333333333333334
resnet50,0,85,MinMax,1043,0.5238095238095238,0.43270215068737466,0.2647058823529411
resnet50,0,85,MinMax,1307,0.5238095238095238,0.43270215068737466,0.2647058823529411
resnet50,0,85,MinMax,1474,0.5238095238095238,0.43270215068737466,0.2647058823529411
resnet50,0,85,MinMax,1573,0.5238095238095238,0.43270215068737466,0.2647058823529411
resnet50,0,85,MinMax,1655,0.5238095238095238,0.43270215068737466,0.2647058823529411
resnet50,0,85,Standardization,1085,0.4666666666666667,0.4063417763463568,0.17401229148375752
resnet50,0,85,MinMax,1795,0.5238095238095238,0.43270215068737466,0.2647058823529411
resnet50,0,85,Standardization,1158,0.4666666666666667,0.4063417763463568,0.17401229148375752
resnet50,0,85,MinMax,1741,0.5238095238095238,0.43270215068737466,0.2647058823529411
resnet50,0,85,MinMax,1501,0.5238095238095238,0.43270215068737466,0.2647058823529411
resnet50,0,85,Standardization,1371,0.4666666666666667,0.4063417763463568,0.17401229148375752
resnet50,0,85,MinMax,1796,0.5238095238095238,0.43270215068737466,0.2647058823529411
resnet50,0,85,MinMax,1368,0.5238095238095238,0.43270215068737466,0.2647058823529411
resnet50,0,85,MinMax,1822,0.5238095238095238,0.43270215068737466,0.2647058823529411
resnet50,0,85,MinMax,1112,0.5238095238095238,0.43270215068737466,0.2647058823529411
resnet50,0,85,MinMax,1377,0.5238095238095238,0.43270215068737466,0.2647058823529411
resnet50,0,85,MinMax,1763,0.5238095238095238,0.43270215068737466,0.2647058823529411
resnet50,0,85,Standardization,1424,0.4666666666666667,0.4063417763463568,0.17401229148375752
resnet50,0,85,Standardization,1723,0.4666666666666667,0.4063417763463568,0.17401229148375752
resnet50,0,85,MinMax,1586,0.5238095238095238,0.43270215068737466,0.2647058823529411
resnet50,0,85,MinMax,1287,0.5238095238095238,0.43270215068737466,0.2647058823529411
resnet50,0,85,MinMax,1230,0.5238095238095238,0.43270215068737466,0.2647058823529411
resnet50,0,85,Standardization,1787,0.4666666666666667,0.4063417763463568,0.17401229148375752
resnet50,0,85,MinMax,1452,0.5238095238095238,0.43270215068737466,0.2647058823529411
resnet50,0,85,Standardization,1494,0.4666666666666667,0.4063417763463568,0.17401229148375752
resnet50,0,85,MinMax,1479,0.5238095238095238,0.43270215068737466,0.2647058823529411
resnet50,0,85,MinMax,1664,0.5238095238095238,0.43270215068737466,0.2647058823529411
resnet50,0,85,Standardization,1460,0.4666666666666667,0.4063417763463568,0.17401229148375752
resnet50,0,85,Standardization,1485,0.4666666666666667,0.4063417763463568,0.17401229148375752
resnet50,0,85,MinMax,1404,0.5238095238095238,0.43270215068737466,0.2647058823529411
resnet50,0,85,MinMax,1769,0.5238095238095238,0.43270215068737466,0.2647058823529411
resnet50,0,85,Standardization,1308,0.4666666666666667,0.4063417763463568,0.17401229148375752
resnet50,0,85,Standardization,1476,0.4666666666666667,0.4063417763463568,0.17401229148375752
resnet50,0,85,Standardization,1863,0.4666666666666667,0.4063417763463568,0.17401229148375752
resnet50,0,85,MinMax,1319,0.5238095238095238,0.43270215068737466,0.2647058823529411
resnet50,0,85,Standardization,1848,0.4666666666666667,0.4063417763463568,0.17401229148375752
resnet50,0,85,Standardization,1376,0.4666666666666667,0.4063417763463568,0.17401229148375752
resnet50,0,85,Standardization,1296,0.4666666666666667,0.4063417763463568,0.17401229148375752
resnet50,0,85,Standardization,1600,0.4666666666666667,0.4063417763463568,0.17401229148375752
resnet50,0,85,MinMax,1421,0.5238095238095238,0.43270215068737466,0.2647058823529411
resnet50,0,85,MinMax,1466,0.5238095238095238,0.43270215068737466,0.2647058823529411
resnet50,0,85,MinMax,1613,0.5238095238095238,0.43270215068737466,0.2647058823529411
resnet50,0,85,Standardization,1570,0.4666666666666667,0.4063417763463568,0.17401229148375752
resnet50,0,85,MinMax,1252,0.5238095238095238,0.43270215068737466,0.2647058823529411
resnet50,0,85,MinMax,1660,0.5238095238095238,0.43270215068737466,0.2647058823529411
resnet50,0,85,Standardization,1229,0.4666666666666667,0.4063417763463568,0.17401229148375752
resnet50,0,85,MinMax,1052,0.5238095238095238,0.43270215068737466,0.2647058823529411
resnet50,0,85,MinMax,1559,0.5238095238095238,0.43270215068737466,0.2647058823529411
resnet50,0,85,Standardization,1701,0.4666666666666667,0.4063417763463568,0.17401229148375752
resnet50,0,85,Standardization,1795,0.4666666666666667,0.4063417763463568,0.17401229148375752
resnet50,0,85,Standardization,1139,0.45714285714285713,0.341637898274967,0.14773940904236382
resnet50,0,85,Standardization,1140,0.45714285714285713,0.341637898274967,0.14773940904236382
resnet50,0,85,MinMax,1640,0.48095238095238096,0.4120578733138633,0.1882403007305482
resnet50,0,85,MinMax,1216,0.48095238095238096,0.4120578733138633,0.1882403007305482
resnet50,0,85,Standardization,1336,0.45714285714285713,0.341637898274967,0.14773940904236382
resnet50,0,85,MinMax,1196,0.48095238095238096,0.4120578733138633,0.1882403007305482
resnet50,0,85,Standardization,1860,0.45714285714285713,0.341637898274967,0.14773940904236382
resnet50,0,85,MinMax,1557,0.48095238095238096,0.4120578733138633,0.1882403007305482
resnet50,0,85,Standardization,1110,0.45714285714285713,0.341637898274967,0.14773940904236382
resnet50,0,85,MinMax,1552,0.48095238095238096,0.4120578733138633,0.1882403007305482
resnet50,0,85,MinMax,1826,0.48095238095238096,0.4120578733138633,0.1882403007305482
resnet50,0,85,MinMax,1400,0.48095238095238096,0.4120578733138633,0.1882403007305482
resnet50,0,85,Standardization,1102,0.45714285714285713,0.341637898274967,0.14773940904236382
resnet50,0,85,MinMax,1386,0.48095238095238096,0.4120578733138633,0.1882403007305482
resnet50,0,85,Standardization,1167,0.45714285714285713,0.341637898274967,0.14773940904236382
resnet50,0,85,Standardization,1453,0.45714285714285713,0.341637898274967,0.14773940904236382
resnet50,0,85,Standardization,1551,0.45714285714285713,0.341637898274967,0.14773940904236382
resnet50,0,85,MinMax,1301,0.48095238095238096,0.4120578733138633,0.1882403007305482
resnet50,0,85,Standardization,1564,0.45714285714285713,0.341637898274967,0.14773940904236382
resnet50,0,85,Standardization,1216,0.45714285714285713,0.341637898274967,0.14773940904236382
resnet50,0,85,MinMax,1525,0.48095238095238096,0.4120578733138633,0.1882403007305482
resnet50,0,85,Standardization,1793,0.45714285714285713,0.341637898274967,0.14773940904236382
resnet50,0,85,MinMax,1465,0.48095238095238096,0.4120578733138633,0.1882403007305482
resnet50,0,85,MinMax,1250,0.48095238095238096,0.4120578733138633,0.1882403007305482
resnet50,0,85,MinMax,1854,0.48095238095238096,0.4120578733138633,0.1882403007305482
resnet50,0,85,Standardization,1352,0.45714285714285713,0.341637898274967,0.14773940904236382
resnet50,0,85,MinMax,1630,0.48095238095238096,0.4120578733138633,0.1882403007305482
resnet50,0,85,Standardization,1791,0.45714285714285713,0.341637898274967,0.14773940904236382
resnet50,0,85,MinMax,1338,0.48095238095238096,0.4120578733138633,0.1882403007305482
resnet50,0,85,MinMax,1425,0.48095238095238096,0.4120578733138633,0.1882403007305482
resnet50,0,85,MinMax,1540,0.48095238095238096,0.4120578733138633,0.1882403007305482
resnet50,0,85,MinMax,1200,0.48095238095238096,0.4120578733138633,0.1882403007305482
resnet50,0,85,MinMax,1514,0.48095238095238096,0.4120578733138633,0.1882403007305482
resnet50,0,85,Standardization,1432,0.45714285714285713,0.341637898274967,0.14773940904236382
resnet50,0,85,Standardization,1068,0.45714285714285713,0.341637898274967,0.14773940904236382
resnet50,0,85,Standardization,1772,0.45714285714285713,0.341637898274967,0.14773940904236382
resnet50,0,85,Standardization,1511,0.45714285714285713,0.341637898274967,0.14773940904236382
resnet50,0,85,MinMax,1185,0.48095238095238096,0.4120578733138633,0.1882403007305482
resnet50,0,85,MinMax,1381,0.48095238095238096,0.4120578733138633,0.1882403007305482
resnet50,0,85,Standardization,1289,0.45714285714285713,0.341637898274967,0.14773940904236382
resnet50,0,85,MinMax,1499,0.48095238095238096,0.4120578733138633,0.1882403007305482
resnet50,0,85,MinMax,1058,0.48095238095238096,0.4120578733138633,0.1882403007305482
resnet50,0,85,MinMax,1651,0.48095238095238096,0.4120578733138633,0.1882403007305482
resnet50,0,85,Standardization,1637,0.45714285714285713,0.341637898274967,0.14773940904236382
resnet50,0,85,Standardization,1307,0.45714285714285713,0.341637898274967,0.14773940904236382
resnet50,0,85,Standardization,1059,0.45714285714285713,0.341637898274967,0.14773940904236382
resnet50,0,85,MinMax,1524,0.48095238095238096,0.4120578733138633,0.1882403007305482
resnet50,0,85,MinMax,1355,0.48095238095238096,0.4120578733138633,0.1882403007305482
resnet50,0,85,MinMax,1086,0.48095238095238096,0.4120578733138633,0.1882403007305482
resnet50,0,85,MinMax,1369,0.48095238095238096,0.4120578733138633,0.1882403007305482
resnet50,0,85,Standardization,1451,0.5190476190476191,0.44269493253166087,0.24602751413031887
resnet50,0,85,MinMax,1766,0.5571428571428572,0.503219512195122,0.3216630196936542
resnet50,0,85,Standardization,1710,0.5190476190476191,0.44269493253166087,0.24602751413031887
resnet50,0,85,MinMax,1328,0.5571428571428572,0.503219512195122,0.3216630196936542
resnet50,0,85,Standardization,1598,0.5190476190476191,0.44269493253166087,0.24602751413031887
resnet50,0,85,MinMax,1479,0.5571428571428572,0.503219512195122,0.3216630196936542
resnet50,0,85,Standardization,1771,0.5190476190476191,0.44269493253166087,0.24602751413031887
resnet50,0,85,Standardization,1632,0.5190476190476191,0.44269493253166087,0.24602751413031887
resnet50,0,85,MinMax,1113,0.5571428571428572,0.503219512195122,0.3216630196936542
resnet50,0,85,Standardization,1385,0.5190476190476191,0.44269493253166087,0.24602751413031887
resnet50,0,85,Standardization,1594,0.5190476190476191,0.44269493253166087,0.24602751413031887
resnet50,0,85,MinMax,1621,0.5571428571428572,0.503219512195122,0.3216630196936542
resnet50,0,85,MinMax,1529,0.5571428571428572,0.503219512195122,0.3216630196936542
resnet50,0,85,MinMax,1190,0.5571428571428572,0.503219512195122,0.3216630196936542
resnet50,0,85,Standardization,1540,0.5190476190476191,0.44269493253166087,0.24602751413031887
resnet50,0,85,Standardization,1091,0.5190476190476191,0.44269493253166087,0.24602751413031887
resnet50,0,85,Standardization,1823,0.5190476190476191,0.44269493253166087,0.24602751413031887
resnet50,0,85,MinMax,1484,0.5571428571428572,0.503219512195122,0.3216630196936542
resnet50,0,85,Standardization,1551,0.5190476190476191,0.44269493253166087,0.24602751413031887
resnet50,0,85,Standardization,1261,0.5190476190476191,0.44269493253166087,0.24602751413031887
resnet50,0,85,Standardization,1186,0.5190476190476191,0.44269493253166087,0.24602751413031887
resnet50,0,85,Standardization,1648,0.5190476190476191,0.44269493253166087,0.24602751413031887
resnet50,0,85,Standardization,1363,0.5190476190476191,0.44269493253166087,0.24602751413031887
resnet50,0,85,Standardization,1288,0.5190476190476191,0.44269493253166087,0.24602751413031887
resnet50,0,85,MinMax,1216,0.5571428571428572,0.503219512195122,0.3216630196936542
resnet50,0,85,MinMax,1056,0.5571428571428572,0.503219512195122,0.3216630196936542
resnet50,0,85,MinMax,1735,0.5571428571428572,0.503219512195122,0.3216630196936542
resnet50,0,85,Standardization,1165,0.5190476190476191,0.44269493253166087,0.24602751413031887
resnet50,0,85,MinMax,1155,0.5571428571428572,0.503219512195122,0.3216630196936542
resnet50,0,85,MinMax,1651,0.5571428571428572,0.503219512195122,0.3216630196936542
resnet50,0,85,Standardization,1595,0.5190476190476191,0.44269493253166087,0.24602751413031887
resnet50,0,85,Standardization,1514,0.5190476190476191,0.44269493253166087,0.24602751413031887
resnet50,0,85,Standardization,1074,0.5190476190476191,0.44269493253166087,0.24602751413031887
resnet50,0,85,MinMax,1468,0.5571428571428572,0.503219512195122,0.3216630196936542
resnet50,0,85,MinMax,1791,0.5571428571428572,0.503219512195122,0.3216630196936542
resnet50,0,85,Standardization,1614,0.5190476190476191,0.44269493253166087,0.24602751413031887
resnet50,0,85,MinMax,1053,0.5571428571428572,0.503219512195122,0.3216630196936542
resnet50,0,85,Standardization,1719,0.5190476190476191,0.44269493253166087,0.24602751413031887
resnet50,0,85,Standardization,1078,0.5190476190476191,0.44269493253166087,0.24602751413031887
resnet50,0,85,Standardization,1557,0.5190476190476191,0.44269493253166087,0.24602751413031887
resnet50,0,85,Standardization,1707,0.5190476190476191,0.44269493253166087,0.24602751413031887
resnet50,0,85,MinMax,1411,0.5571428571428572,0.503219512195122,0.3216630196936542
resnet50,0,85,Standardization,1156,0.5190476190476191,0.44269493253166087,0.24602751413031887
resnet50,0,85,Standardization,1073,0.5190476190476191,0.44269493253166087,0.24602751413031887
resnet50,0,85,MinMax,1409,0.5571428571428572,0.503219512195122,0.3216630196936542
resnet50,0,85,MinMax,1874,0.5571428571428572,0.503219512195122,0.3216630196936542
resnet50,0,85,Standardization,1866,0.5190476190476191,0.44269493253166087,0.24602751413031887
resnet50,0,85,Standardization,1629,0.5190476190476191,0.44269493253166087,0.24602751413031887
resnet50,0,85,MinMax,1037,0.5571428571428572,0.503219512195122,0.3216630196936542
resnet50,0,85,Standardization,1569,0.5190476190476191,0.44269493253166087,0.24602751413031887
resnet50,0,85,Standardization,1498,0.40476190476190477,0.35078299929785084,0.08194313293463429
resnet50,0,85,MinMax,1470,0.4238095238095238,0.27239506172839506,0.08924731182795698
resnet50,0,85,Standardization,1840,0.40476190476190477,0.35078299929785084,0.08194313293463429
resnet50,0,85,MinMax,1500,0.4238095238095238,0.27239506172839506,0.08924731182795698
resnet50,0,85,Standardization,1688,0.40476190476190477,0.35078299929785084,0.08194313293463429
resnet50,0,85,MinMax,1858,0.4238095238095238,0.27239506172839506,0.08924731182795698
resnet50,0,85,Standardization,1532,0.40476190476190477,0.35078299929785084,0.08194313293463429
resnet50,0,85,Standardization,1577,0.40476190476190477,0.35078299929785084,0.08194313293463429
resnet50,0,85,MinMax,1876,0.4238095238095238,0.27239506172839506,0.08924731182795698
resnet50,0,85,MinMax,1024,0.4238095238095238,0.27239506172839506,0.08924731182795698
resnet50,0,85,MinMax,1704,0.4238095238095238,0.27239506172839506,0.08924731182795698
resnet50,0,85,MinMax,1478,0.4238095238095238,0.27239506172839506,0.08924731182795698
resnet50,0,85,MinMax,1322,0.4238095238095238,0.27239506172839506,0.08924731182795698
resnet50,0,85,MinMax,1885,0.4238095238095238,0.27239506172839506,0.08924731182795698
resnet50,0,85,Standardization,1277,0.40476190476190477,0.35078299929785084,0.08194313293463429
resnet50,0,85,MinMax,1673,0.4238095238095238,0.27239506172839506,0.08924731182795698
resnet50,0,85,Standardization,1510,0.40476190476190477,0.35078299929785084,0.08194313293463429
resnet50,0,85,MinMax,1498,0.4238095238095238,0.27239506172839506,0.08924731182795698
resnet50,0,85,MinMax,1405,0.4238095238095238,0.27239506172839506,0.08924731182795698
resnet50,0,85,MinMax,1101,0.4238095238095238,0.27239506172839506,0.08924731182795698
resnet50,0,85,Standardization,1602,0.40476190476190477,0.35078299929785084,0.08194313293463429
resnet50,0,85,MinMax,1532,0.4238095238095238,0.27239506172839506,0.08924731182795698
resnet50,0,85,MinMax,1730,0.4238095238095238,0.27239506172839506,0.08924731182795698
resnet50,0,85,MinMax,1765,0.4238095238095238,0.27239506172839506,0.08924731182795698
resnet50,0,85,MinMax,1156,0.4238095238095238,0.27239506172839506,0.08924731182795698
resnet50,0,85,Standardization,1328,0.40476190476190477,0.35078299929785084,0.08194313293463429
resnet50,0,85,Standardization,1855,0.40476190476190477,0.35078299929785084,0.08194313293463429
resnet50,0,85,MinMax,1240,0.4238095238095238,0.27239506172839506,0.08924731182795698
resnet50,0,85,Standardization,1298,0.40476190476190477,0.35078299929785084,0.08194313293463429
resnet50,0,85,Standardization,1580,0.40476190476190477,0.35078299929785084,0.08194313293463429
resnet50,0,85,Standardization,1143,0.40476190476190477,0.35078299929785084,0.08194313293463429
resnet50,0,85,MinMax,1724,0.4238095238095238,0.27239506172839506,0.08924731182795698
resnet50,0,85,Standardization,1674,0.40476190476190477,0.35078299929785084,0.08194313293463429
resnet50,0,85,MinMax,1662,0.4238095238095238,0.27239506172839506,0.08924731182795698
resnet50,0,85,Standardization,1847,0.40476190476190477,0.35078299929785084,0.08194313293463429
resnet50,0,85,MinMax,1625,0.4238095238095238,0.27239506172839506,0.08924731182795698
resnet50,0,85,Standardization,1059,0.40476190476190477,0.35078299929785084,0.08194313293463429
resnet50,0,85,MinMax,1618,0.4238095238095238,0.27239506172839506,0.08924731182795698
resnet50,0,85,MinMax,1822,0.4238095238095238,0.27239506172839506,0.08924731182795698
resnet50,0,85,MinMax,1621,0.4238095238095238,0.27239506172839506,0.08924731182795698
resnet50,0,85,Standardization,1653,0.40476190476190477,0.35078299929785084,0.08194313293463429
resnet50,0,85,Standardization,1070,0.40476190476190477,0.35078299929785084,0.08194313293463429
resnet50,0,85,Standardization,1348,0.40476190476190477,0.35078299929785084,0.08194313293463429
resnet50,0,85,MinMax,1762,0.4238095238095238,0.27239506172839506,0.08924731182795698
resnet50,0,85,Standardization,1347,0.40476190476190477,0.35078299929785084,0.08194313293463429
resnet50,0,85,Standardization,1837,0.40476190476190477,0.35078299929785084,0.08194313293463429
resnet50,0,85,MinMax,1466,0.4238095238095238,0.27239506172839506,0.08924731182795698
resnet50,0,85,MinMax,1150,0.4238095238095238,0.27239506172839506,0.08924731182795698
resnet50,0,85,Standardization,1763,0.40476190476190477,0.35078299929785084,0.08194313293463429
resnet50,0,85,MinMax,1565,0.3523809523809524,0.23030303030303031,-0.014060502769492889
resnet50,0,85,MinMax,1160,0.3523809523809524,0.23030303030303031,-0.014060502769492889
resnet50,0,85,MinMax,1714,0.3523809523809524,0.23030303030303031,-0.014060502769492889
resnet50,0,85,MinMax,1630,0.3523809523809524,0.23030303030303031,-0.014060502769492889
resnet50,0,85,Standardization,1193,0.5285714285714286,0.5231802535256066,0.28416485900216926
resnet50,0,85,MinMax,1530,0.3523809523809524,0.23030303030303031,-0.014060502769492889
resnet50,0,85,MinMax,1208,0.3523809523809524,0.23030303030303031,-0.014060502769492889
resnet50,0,85,MinMax,1521,0.3523809523809524,0.23030303030303031,-0.014060502769492889
resnet50,0,85,Standardization,1804,0.5285714285714286,0.5231802535256066,0.28416485900216926
resnet50,0,85,MinMax,1458,0.3523809523809524,0.23030303030303031,-0.014060502769492889
resnet50,0,85,Standardization,1682,0.5285714285714286,0.5231802535256066,0.28416485900216926
resnet50,0,85,Standardization,1175,0.5285714285714286,0.5231802535256066,0.28416485900216926
resnet50,0,85,Standardization,1432,0.5285714285714286,0.5231802535256066,0.28416485900216926
resnet50,0,85,Standardization,1363,0.5285714285714286,0.5231802535256066,0.28416485900216926
resnet50,0,85,Standardization,1110,0.5285714285714286,0.5231802535256066,0.28416485900216926
resnet50,0,85,MinMax,1740,0.3523809523809524,0.23030303030303031,-0.014060502769492889
resnet50,0,85,MinMax,1118,0.3523809523809524,0.23030303030303031,-0.014060502769492889
resnet50,0,85,MinMax,1053,0.3523809523809524,0.23030303030303031,-0.014060502769492889
resnet50,0,85,MinMax,1772,0.3523809523809524,0.23030303030303031,-0.014060502769492889
resnet50,0,85,MinMax,1334,0.3523809523809524,0.23030303030303031,-0.014060502769492889
resnet50,0,85,MinMax,1135,0.3523809523809524,0.23030303030303031,-0.014060502769492889
resnet50,0,85,MinMax,1679,0.3523809523809524,0.23030303030303031,-0.014060502769492889
resnet50,0,85,Standardization,1483,0.5285714285714286,0.5231802535256066,0.28416485900216926
resnet50,0,85,MinMax,1428,0.3523809523809524,0.23030303030303031,-0.014060502769492889
resnet50,0,85,Standardization,1331,0.5285714285714286,0.5231802535256066,0.28416485900216926
resnet50,0,85,Standardization,1733,0.5285714285714286,0.5231802535256066,0.28416485900216926
resnet50,0,85,Standardization,1165,0.5285714285714286,0.5231802535256066,0.28416485900216926
resnet50,0,85,Standardization,1389,0.5285714285714286,0.5231802535256066,0.28416485900216926
resnet50,0,85,Standardization,1737,0.5285714285714286,0.5231802535256066,0.28416485900216926
resnet50,0,85,MinMax,1582,0.3523809523809524,0.23030303030303031,-0.014060502769492889
resnet50,0,85,MinMax,1783,0.3523809523809524,0.23030303030303031,-0.014060502769492889
resnet50,0,85,MinMax,1472,0.3523809523809524,0.23030303030303031,-0.014060502769492889
resnet50,0,85,MinMax,1139,0.3523809523809524,0.23030303030303031,-0.014060502769492889
resnet50,0,85,MinMax,1290,0.3523809523809524,0.23030303030303031,-0.014060502769492889
resnet50,0,85,MinMax,1562,0.3523809523809524,0.23030303030303031,-0.014060502769492889
resnet50,0,85,MinMax,1467,0.3523809523809524,0.23030303030303031,-0.014060502769492889
resnet50,0,85,Standardization,1518,0.5285714285714286,0.5231802535256066,0.28416485900216926
resnet50,0,85,Standardization,1772,0.5285714285714286,0.5231802535256066,0.28416485900216926
resnet50,0,85,MinMax,1539,0.3523809523809524,0.23030303030303031,-0.014060502769492889
resnet50,0,85,MinMax,1174,0.3523809523809524,0.23030303030303031,-0.014060502769492889
resnet50,0,85,Standardization,1326,0.5285714285714286,0.5231802535256066,0.28416485900216926
resnet50,0,85,MinMax,1756,0.3523809523809524,0.23030303030303031,-0.014060502769492889
resnet50,0,85,Standardization,1862,0.5285714285714286,0.5231802535256066,0.28416485900216926
resnet50,0,85,MinMax,1388,0.3523809523809524,0.23030303030303031,-0.014060502769492889
resnet50,0,85,MinMax,1544,0.3523809523809524,0.23030303030303031,-0.014060502769492889
resnet50,0,85,MinMax,1532,0.3523809523809524,0.23030303030303031,-0.014060502769492889
resnet50,0,85,MinMax,1621,0.3523809523809524,0.23030303030303031,-0.014060502769492889
resnet50,0,85,MinMax,1357,0.3523809523809524,0.23030303030303031,-0.014060502769492889
resnet50,0,85,MinMax,1643,0.3523809523809524,0.23030303030303031,-0.014060502769492889
resnet50,0,85,Standardization,1513,0.5285714285714286,0.5231802535256066,0.28416485900216926
resnet50,0,85,MinMax,1135,0.4714285714285714,0.38346120843869586,0.17084622772382885
resnet50,0,85,MinMax,1369,0.4714285714285714,0.38346120843869586,0.17084622772382885
resnet50,0,85,Standardization,1164,0.5952380952380952,0.49082663368377655,0.3765716680637049
resnet50,0,85,MinMax,1232,0.4714285714285714,0.38346120843869586,0.17084622772382885
resnet50,0,85,MinMax,1177,0.4714285714285714,0.38346120843869586,0.17084622772382885
resnet50,0,85,MinMax,1122,0.4714285714285714,0.38346120843869586,0.17084622772382885
resnet50,0,85,MinMax,1282,0.4714285714285714,0.38346120843869586,0.17084622772382885
resnet50,0,85,Standardization,1209,0.5952380952380952,0.49082663368377655,0.3765716680637049
resnet50,0,85,MinMax,1317,0.4714285714285714,0.38346120843869586,0.17084622772382885
resnet50,0,85,MinMax,1587,0.4714285714285714,0.38346120843869586,0.17084622772382885
resnet50,0,85,MinMax,1142,0.4714285714285714,0.38346120843869586,0.17084622772382885
resnet50,0,85,Standardization,1315,0.5952380952380952,0.49082663368377655,0.3765716680637049
resnet50,0,85,Standardization,1138,0.5952380952380952,0.49082663368377655,0.3765716680637049
resnet50,0,85,MinMax,1623,0.4714285714285714,0.38346120843869586,0.17084622772382885
resnet50,0,85,Standardization,1121,0.5952380952380952,0.49082663368377655,0.3765716680637049
resnet50,0,85,Standardization,1541,0.5952380952380952,0.49082663368377655,0.3765716680637049
resnet50,0,85,MinMax,1473,0.4714285714285714,0.38346120843869586,0.17084622772382885
resnet50,0,85,Standardization,1283,0.5952380952380952,0.49082663368377655,0.3765716680637049
resnet50,0,85,Standardization,1652,0.5952380952380952,0.49082663368377655,0.3765716680637049
resnet50,0,85,MinMax,1312,0.4714285714285714,0.38346120843869586,0.17084622772382885
resnet50,0,85,Standardization,1125,0.5952380952380952,0.49082663368377655,0.3765716680637049
resnet50,0,85,Standardization,1249,0.5952380952380952,0.49082663368377655,0.3765716680637049
resnet50,0,85,Standardization,1533,0.5952380952380952,0.49082663368377655,0.3765716680637049
resnet50,0,85,MinMax,1411,0.4714285714285714,0.38346120843869586,0.17084622772382885
resnet50,0,85,Standardization,1548,0.5952380952380952,0.49082663368377655,0.3765716680637049
resnet50,0,85,Standardization,1197,0.5952380952380952,0.49082663368377655,0.3765716680637049
